2026-08-23 05:42:09 status half-configured libbz2-1.0:amd64 1.0.8-6
2026-08-23 05:42:09 status installed libbz2-1.0:amd64 1.0.8-6
2026-08-23 05:42:10 configure libbsd0:amd64 0.12.2-2 <none>
2026-08-23 05:42:10 status unpacked libbsd0:amd64 0.12.2-2
2026-08-23 05:42:10 status half-configured libbsd0:amd64 0.12.2-2
2026-08-23 05:42:10 status installed libbsd0:amd64 0.12.2-2
2026-08-23 05:42:10 configure libblkid1:amd64 2.41-5 <none>
2026-08-23 05:42:10 status unpacked libblkid1:amd64 2.41-5
2026-08-23 05:42:10 status half-configured libblkid1:amd64 2.41-5
2026-08-23 05:42:10 status installed libblkid1:amd64 2.41-5
2026-08-23 05:42:10 configure libstdc++6:amd64 14.2.0-19 <none>
2026-08-23 05:42:10 status unpacked libstdc++6:amd64 14.2.0-19
2026-08-23 05:42:10 status half-configured libstdc++6:amd64 14.2.0-19
2026-08-23 05:42:10 status installed libstdc++6:amd64 14.2.0-19
2026-08-23 05:42:10 configure dash:amd64 0.5.12-12 <none>
2026-08-23 05:42:10 status unpacked dash:amd64 0.5.12-12
2026-08-23 05:42:10 status half-configured dash:amd64 0.5.12-12
2026-08-23 05:42:10 status installed dash:amd64 0.5.12-12
2026-08-23 05:42:10 configure libtinfo6:amd64 6.5+20250216-2 <none>
2026-08-23 05:42:10 status unpacked libtinfo6:amd64 6.5+20250216-2
2026-08-23 05:42:10 status half-configured libtinfo6:amd64 6.5+20250216-2
2026-08-23 05:42:10 status installed libtinfo6:amd64 6.5+20250216-2
2026-08-23 05:42:10 configure bash:amd64 5.2.37-2+b9 <none>
2026-08-23 05:42:10 status unpacked bash:amd64 5.2.37-2+b9
2026-08-23 05:42:10 status half-configured bash:amd64 5.2.37-2+b9
2026-08-23 05:42:10 status installed bash:amd64 5.2.37-2+b9
2026-08-23 05:42:10 configure libzstd1:amd64 1.5.7+dfsg-1 <none>
2026-08-23 05:42:10 status unpacked libzstd1:amd64 1.5.7+dfsg-1
2026-08-23 05:42:10 status half-configured libzstd1:amd64 1.5.7+dfsg-1
2026-08-23 05:42:10 status installed libzstd1:amd64 1.5.7+dfsg-1
2026-08-23 05:42:10 configure liblzma5:amd64 5.8.1-1+deb13u1 <none>
2026-08-23 05:42:10 status unpacked liblzma5:amd64 5.8.1-1+deb13u1
2026-08-23 05:42:10 status half-configured liblzma5:amd64 5.8.1-1+deb13u1
2026-08-23 05:42:10 status installed liblzma5:amd64 5.8.1-1+deb13u1
2026-08-23 05:42:10 configure liblz4-1:amd64 1.10.0-4 <none>
2026-08-23 05:42:10 status unpacked liblz4-1:amd64 1.10.0-4
2026-08-23 05:42:10 status half-configured liblz4-1:amd64 1.10.0-4
2026-08-23 05:42:10 status installed liblz4-1:amd64 1.10.0-4
2026-08-23 05:42:10 configure libc-bin:amd64 2.41-12+deb13u3 <none>
2026-08-23 05:42:10 status unpacked libc-bin:amd64 2.41-12+deb13u3
2026-08-23 05:42:10 status half-configured libc-bin:amd64 2.41-12+deb13u3
2026-08-23 05:42:10 status installed libc-bin:amd64 2.41-12+deb13u3
2026-08-23 05:42:10 configure libsqlite3-0:amd64 3.46.1-7+deb13u1 <none>
2026-08-23 05:42:10 status triggers-pending libc-bin:amd64 2.41-12+deb13u3
2026-08-23 05:42:10 status unpacked libsqlite3-0:amd64 3.46.1-7+deb13u1
2026-08-23 05:42:10 status half-configured libsqlite3-0:amd64 3.46.1-7+deb13u1
2026-08-23 05:42:10 status installed libsqlite3-0:amd64 3.46.1-7+deb13u1
2026-08-23 05:42:10 configure ncurses-bin:amd64 6.5+20250216-2 <none>
2026-08-23 05:42:10 status unpacked ncurses-bin:amd64 6.5+20250216-2
2026-08-23 05:42:10 status half-configured ncurses-bin:amd64 6.5+20250216-2
2026-08-23 05:42:10 status installed ncurses-bin:amd64 6.5+20250216-2
2026-08-23 05:42:10 configure libacl1:amd64 2.3.2-2+b1 <none>
2026-08-23 05:42:10 status unpacked libacl1:amd64 2.3.2-2+b1
2026-08-23 05:42:10 status half-configured libacl1:amd64 2.3.2-2+b1
2026-08-23 05:42:10 status installed libacl1:amd64 2.3.2-2+b1
2026-08-23 05:42:10 configure libsmartcols1:amd64 2.41-5 <none>
2026-08-23 05:42:10 status unpacked libsmartcols1:amd64 2.41-5
2026-08-23 05:42:10 status half-configured libsmartcols1:amd64 2.41-5
2026-08-23 05:42:10 status installed libsmartcols1:amd64 2.41-5
2026-08-23 05:42:10 configure zlib1g:amd64 1:1.3.dfsg+really1.3.1-1+b1 <none>
2026-08-23 05:42:10 status unpacked zlib1g:amd64 1:1.3.dfsg+really1.3.1-1+b1
2026-08-23 05:42:10 status half-configured zlib1g:amd64 1:1.3.dfsg+really1.3.1-1+b1
2026-08-23 05:42:10 status installed zlib1g:amd64 1:1.3.dfsg+really1.3.1-1+b1
2026-08-23 05:42:10 configure libcrypt1:amd64 1:4.4.38-1 <none>
2026-08-23 05:42:10 status unpacked libcrypt1:amd64 1:4.4.38-1
2026-08-23 05:42:10 status half-configured libcrypt1:amd64 1:4.4.38-1
2026-08-23 05:42:10 status installed libcrypt1:amd64 1:4.4.38-1
2026-08-23 05:42:10 configure diffutils:amd64 1:3.10-4 <none>
2026-08-23 05:42:10 status unpacked diffutils:amd64 1:3.10-4
2026-08-23 05:42:10 status half-configured diffutils:amd64 1:3.10-4
2026-08-23 05:42:10 status installed diffutils:amd64 1:3.10-4
2026-08-23 05:42:10 configure libseccomp2:amd64 2.6.0-2 <none>
2026-08-23 05:42:10 status unpacked libseccomp2:amd64 2.6.0-2
2026-08-23 05:42:10 status half-configured libseccomp2:amd64 2.6.0-2
2026-08-23 05:42:10 status installed libseccomp2:amd64 2.6.0-2
2026-08-23 05:42:10 configure libcap2:amd64 1:2.75-10+deb13u1+b1 <none>
2026-08-23 05:42:10 status unpacked libcap2:amd64 1:2.75-10+deb13u1+b1
2026-08-23 05:42:10 status half-configured libcap2:amd64 1:2.75-10+deb13u1+b1
2026-08-23 05:42:10 status installed libcap2:amd64 1:2.75-10+deb13u1+b1
2026-08-23 05:42:10 configure perl-base:amd64 5.40.1-6 <none>
2026-08-23 05:42:10 status unpacked perl-base:amd64 5.40.1-6
2026-08-23 05:42:10 status half-configured perl-base:amd64 5.40.1-6
2026-08-23 05:42:10 status installed perl-base:amd64 5.40.1-6
2026-08-23 05:42:10 configure openssl-provider-legacy:amd64 3.5.6-1~deb13u2 <none>
2026-08-23 05:42:10 status unpacked openssl-provider-legacy:amd64 3.5.6-1~deb13u2
2026-08-23 05:42:10 status half-configured openssl-provider-legacy:amd64 3.5.6-1~deb13u2
2026-08-23 05:42:10 status installed openssl-provider-legacy:amd64 3.5.6-1~deb13u2
2026-08-23 05:42:10 configure hostname:amd64 3.25 <none>
2026-08-23 05:42:10 status unpacked hostname:amd64 3.25
2026-08-23 05:42:10 status half-configured hostname:amd64 3.25
2026-08-23 05:42:10 status installed hostname:amd64 3.25
2026-08-23 05:42:10 configure libcap-ng0:amd64 0.8.5-4+b1 <none>
2026-08-23 05:42:10 status unpacked libcap-ng0:amd64 0.8.5-4+b1
2026-08-23 05:42:10 status half-configured libcap-ng0:amd64 0.8.5-4+b1
2026-08-23 05:42:10 status installed libcap-ng0:amd64 0.8.5-4+b1
2026-08-23 05:42:10 configure libnettle8t64:amd64 3.10.1-1 <none>
2026-08-23 05:42:10 status unpacked libnettle8t64:amd64 3.10.1-1
2026-08-23 05:42:10 status half-configured libnettle8t64:amd64 3.10.1-1
2026-08-23 05:42:10 status installed libnettle8t64:amd64 3.10.1-1
2026-08-23 05:42:10 configure libgmp10:amd64 2:6.3.0+dfsg-3 <none>
2026-08-23 05:42:10 status unpacked libgmp10:amd64 2:6.3.0+dfsg-3
2026-08-23 05:42:10 status half-configured libgmp10:amd64 2:6.3.0+dfsg-3
2026-08-23 05:42:10 status installed libgmp10:amd64 2:6.3.0+dfsg-3
2026-08-23 05:42:10 configure libaudit1:amd64 1:4.0.2-2+b2 <none>
2026-08-23 05:42:10 status unpacked libaudit1:amd64 1:4.0.2-2+b2
2026-08-23 05:42:10 status half-configured libaudit1:amd64 1:4.0.2-2+b2
2026-08-23 05:42:10 status installed libaudit1:amd64 1:4.0.2-2+b2
2026-08-23 05:42:10 configure gzip:amd64 1.13-1 <none>
2026-08-23 05:42:10 status unpacked gzip:amd64 1.13-1
2026-08-23 05:42:10 status half-configured gzip:amd64 1.13-1
2026-08-23 05:42:10 status installed gzip:amd64 1.13-1
2026-08-23 05:42:10 configure libuuid1:amd64 2.41-5 <none>
2026-08-23 05:42:10 status unpacked libuuid1:amd64 2.41-5
2026-08-23 05:42:10 status half-configured libuuid1:amd64 2.41-5
2026-08-23 05:42:10 status installed libuuid1:amd64 2.41-5
2026-08-23 05:42:10 configure libsepol2:amd64 3.8.1-1 <none>
2026-08-23 05:42:10 status unpacked libsepol2:amd64 3.8.1-1
2026-08-23 05:42:10 status half-configured libsepol2:amd64 3.8.1-1
2026-08-23 05:42:10 status installed libsepol2:amd64 3.8.1-1
2026-08-23 05:42:10 configure libpcre2-8-0:amd64 10.46-1~deb13u1 <none>
2026-08-23 05:42:10 status unpacked libpcre2-8-0:amd64 10.46-1~deb13u1
2026-08-23 05:42:10 status half-configured libpcre2-8-0:amd64 10.46-1~deb13u1
2026-08-23 05:42:10 status installed libpcre2-8-0:amd64 10.46-1~deb13u1
2026-08-23 05:42:10 configure libudev1:amd64 257.13-1~deb13u1 <none>
2026-08-23 05:42:10 status unpacked libudev1:amd64 257.13-1~deb13u1
2026-08-23 05:42:10 status half-configured libudev1:amd64 257.13-1~deb13u1
2026-08-23 05:42:10 status installed libudev1:amd64 257.13-1~deb13u1
2026-08-23 05:42:10 configure libhogweed6t64:amd64 3.10.1-1 <none>
2026-08-23 05:42:10 status unpacked libhogweed6t64:amd64 3.10.1-1
2026-08-23 05:42:10 status half-configured libhogweed6t64:amd64 3.10.1-1
2026-08-23 05:42:10 status installed libhogweed6t64:amd64 3.10.1-1
2026-08-23 05:42:10 configure sqv:amd64 1.3.0-3+b2 <none>
2026-08-23 05:42:10 status unpacked sqv:amd64 1.3.0-3+b2
2026-08-23 05:42:10 status half-configured sqv:amd64 1.3.0-3+b2
2026-08-23 05:42:10 status installed sqv:amd64 1.3.0-3+b2
2026-08-23 05:42:10 configure grep:amd64 3.11-4 <none>
2026-08-23 05:42:10 status unpacked grep:amd64 3.11-4
2026-08-23 05:42:10 status half-configured grep:amd64 3.11-4
2026-08-23 05:42:10 status installed grep:amd64 3.11-4
2026-08-23 05:42:10 configure libssl3t64:amd64 3.5.6-1~deb13u2 <none>
2026-08-23 05:42:10 status unpacked libssl3t64:amd64 3.5.6-1~deb13u2
2026-08-23 05:42:10 status half-configured libssl3t64:amd64 3.5.6-1~deb13u2
2026-08-23 05:42:10 status installed libssl3t64:amd64 3.5.6-1~deb13u2
2026-08-23 05:42:10 configure liblastlog2-2:amd64 2.41-5 <none>
2026-08-23 05:42:10 status unpacked liblastlog2-2:amd64 2.41-5
2026-08-23 05:42:10 status half-configured liblastlog2-2:amd64 2.41-5
2026-08-23 05:42:10 status installed liblastlog2-2:amd64 2.41-5
2026-08-23 05:42:10 configure libsystemd0:amd64 257.13-1~deb13u1 <none>
2026-08-23 05:42:10 status unpacked libsystemd0:amd64 257.13-1~deb13u1
2026-08-23 05:42:10 status half-configured libsystemd0:amd64 257.13-1~deb13u1
2026-08-23 05:42:10 status installed libsystemd0:amd64 257.13-1~deb13u1
2026-08-23 05:42:10 configure libselinux1:amd64 3.8.1-1 <none>
2026-08-23 05:42:10 status unpacked libselinux1:amd64 3.8.1-1
2026-08-23 05:42:10 status half-configured libselinux1:amd64 3.8.1-1
2026-08-23 05:42:10 status installed libselinux1:amd64 3.8.1-1
2026-08-23 05:42:10 configure libpam0g:amd64 1.7.0-5 <none>
2026-08-23 05:42:10 status unpacked libpam0g:amd64 1.7.0-5
2026-08-23 05:42:10 status half-configured libpam0g:amd64 1.7.0-5
2026-08-23 05:42:10 status installed libpam0g:amd64 1.7.0-5
2026-08-23 05:42:10 configure sed:amd64 4.9-2+deb13u1 <none>
2026-08-23 05:42:10 status unpacked sed:amd64 4.9-2+deb13u1
2026-08-23 05:42:10 status half-configured sed:amd64 4.9-2+deb13u1
2026-08-23 05:42:10 status installed sed:amd64 4.9-2+deb13u1
2026-08-23 05:42:10 configure findutils:amd64 4.10.0-3 <none>
2026-08-23 05:42:10 status unpacked findutils:amd64 4.10.0-3
2026-08-23 05:42:10 status half-configured findutils:amd64 4.10.0-3
2026-08-23 05:42:10 status installed findutils:amd64 4.10.0-3
2026-08-23 05:42:10 configure libmount1:amd64 2.41-5 <none>
2026-08-23 05:42:10 status unpacked libmount1:amd64 2.41-5
2026-08-23 05:42:10 status half-configured libmount1:amd64 2.41-5
2026-08-23 05:42:10 status installed libmount1:amd64 2.41-5
2026-08-23 05:42:10 configure libsemanage2:amd64 3.8.1-1 <none>
2026-08-23 05:42:10 status unpacked libsemanage2:amd64 3.8.1-1
2026-08-23 05:42:10 status half-configured libsemanage2:amd64 3.8.1-1
2026-08-23 05:42:10 status installed libsemanage2:amd64 3.8.1-1
2026-08-23 05:42:10 configure libapt-pkg7.0:amd64 3.0.3 <none>
2026-08-23 05:42:10 status unpacked libapt-pkg7.0:amd64 3.0.3
2026-08-23 05:42:10 status half-configured libapt-pkg7.0:amd64 3.0.3
2026-08-23 05:42:10 status installed libapt-pkg7.0:amd64 3.0.3
2026-08-23 05:42:10 configure base-passwd:amd64 3.6.7 <none>
2026-08-23 05:42:10 status unpacked base-passwd:amd64 3.6.7
2026-08-23 05:42:10 status half-configured base-passwd:amd64 3.6.7
2026-08-23 05:42:10 status installed base-passwd:amd64 3.6.7
2026-08-23 05:42:10 configure apt:amd64 3.0.3 <none>
2026-08-23 05:42:10 status unpacked apt:amd64 3.0.3
2026-08-23 05:42:10 status half-configured apt:amd64 3.0.3
2026-08-23 05:42:10 status installed apt:amd64 3.0.3
2026-08-23 05:42:10 configure bsdutils:amd64 1:2.41-5 <none>
2026-08-23 05:42:10 status unpacked bsdutils:amd64 1:2.41-5
2026-08-23 05:42:10 status half-configured bsdutils:amd64 1:2.41-5
2026-08-23 05:42:10 status installed bsdutils:amd64 1:2.41-5
2026-08-23 05:42:10 configure tar:amd64 1.35+dfsg-3.1 <none>
2026-08-23 05:42:10 status unpacked tar:amd64 1.35+dfsg-3.1
2026-08-23 05:42:10 status half-configured tar:amd64 1.35+dfsg-3.1
2026-08-23 05:42:10 status installed tar:amd64 1.35+dfsg-3.1
2026-08-23 05:42:10 configure libpam-modules-bin:amd64 1.7.0-5 <none>
2026-08-23 05:42:10 status unpacked libpam-modules-bin:amd64 1.7.0-5
2026-08-23 05:42:10 status half-configured libpam-modules-bin:amd64 1.7.0-5
2026-08-23 05:42:10 status installed libpam-modules-bin:amd64 1.7.0-5
2026-08-23 05:42:10 configure coreutils:amd64 9.7-3 <none>
2026-08-23 05:42:10 status unpacked coreutils:amd64 9.7-3
2026-08-23 05:42:10 status half-configured coreutils:amd64 9.7-3
2026-08-23 05:42:10 status installed coreutils:amd64 9.7-3
2026-08-23 05:42:10 configure dpkg:amd64 1.22.22 <none>
2026-08-23 05:42:10 status unpacked dpkg:amd64 1.22.22
2026-08-23 05:42:10 status half-configured dpkg:amd64 1.22.22
2026-08-23 05:42:11 status installed dpkg:amd64 1.22.22
2026-08-23 05:42:11 configure mount:amd64 2.41-5 <none>
2026-08-23 05:42:11 status unpacked mount:amd64 2.41-5
2026-08-23 05:42:11 status half-configured mount:amd64 2.41-5
2026-08-23 05:42:11 status installed mount:amd64 2.41-5
2026-08-23 05:42:11 configure libpam-modules:amd64 1.7.0-5 <none>
2026-08-23 05:42:11 status unpacked libpam-modules:amd64 1.7.0-5
2026-08-23 05:42:11 status half-configured libpam-modules:amd64 1.7.0-5
2026-08-23 05:42:11 status installed libpam-modules:amd64 1.7.0-5
2026-08-23 05:42:11 configure passwd:amd64 1:4.17.4-2 <none>
2026-08-23 05:42:11 status unpacked passwd:amd64 1:4.17.4-2
2026-08-23 05:42:11 status half-configured passwd:amd64 1:4.17.4-2
2026-08-23 05:42:11 status installed passwd:amd64 1:4.17.4-2
2026-08-23 05:42:11 configure libpam-runtime:all 1.7.0-5 <none>
2026-08-23 05:42:11 status unpacked libpam-runtime:all 1.7.0-5
2026-08-23 05:42:11 status half-configured libpam-runtime:all 1.7.0-5
2026-08-23 05:42:11 status installed libpam-runtime:all 1.7.0-5
2026-08-23 05:42:11 configure login:amd64 1:4.16.0-2+really2.41-5 <none>
2026-08-23 05:42:11 status unpacked login:amd64 1:4.16.0-2+really2.41-5
2026-08-23 05:42:11 status half-configured login:amd64 1:4.16.0-2+really2.41-5
2026-08-23 05:42:11 status installed login:amd64 1:4.16.0-2+really2.41-5
2026-08-23 05:42:11 configure util-linux:amd64 2.41-5 <none>
2026-08-23 05:42:11 status unpacked util-linux:amd64 2.41-5
2026-08-23 05:42:11 status half-configured util-linux:amd64 2.41-5
2026-08-23 05:42:11 status installed util-linux:amd64 2.41-5
2026-08-23 05:42:11 trigproc libc-bin:amd64 2.41-12+deb13u3 <none>
2026-08-23 05:42:11 status half-configured libc-bin:amd64 2.41-12+deb13u3
2026-08-23 05:42:11 status installed libc-bin:amd64 2.41-12+deb13u3
2026-08-23 05:42:11 startup archives install
2026-08-23 05:42:11 install libsystemd-shared:amd64 <none> 257.13-1~deb13u1
2026-08-23 05:42:11 status half-installed libsystemd-shared:amd64 257.13-1~deb13u1
2026-08-23 05:42:11 status unpacked libsystemd-shared:amd64 257.13-1~deb13u1
2026-08-23 05:42:11 configure libsystemd-shared:amd64 257.13-1~deb13u1 257.13-1~deb13u1
2026-08-23 05:42:11 status half-configured libsystemd-shared:amd64 257.13-1~deb13u1
2026-08-23 05:42:11 status installed libsystemd-shared:amd64 257.13-1~deb13u1
2026-08-23 05:42:11 startup archives install
2026-08-23 05:42:11 install libapparmor1:amd64 <none> 4.1.0-1
2026-08-23 05:42:11 status triggers-pending libc-bin:amd64 2.41-12+deb13u3
2026-08-23 05:42:11 status half-installed libapparmor1:amd64 4.1.0-1
2026-08-23 05:42:11 status unpacked libapparmor1:amd64 4.1.0-1
2026-08-23 05:42:11 install systemd:amd64 <none> 257.13-1~deb13u1
2026-08-23 05:42:11 status half-installed systemd:amd64 257.13-1~deb13u1
2026-08-23 05:42:11 status unpacked systemd:amd64 257.13-1~deb13u1
2026-08-23 05:42:11 configure libapparmor1:amd64 4.1.0-1 4.1.0-1
2026-08-23 05:42:11 status half-configured libapparmor1:amd64 4.1.0-1
2026-08-23 05:42:11 status installed libapparmor1:amd64 4.1.0-1
2026-08-23 05:42:12 configure systemd:amd64 257.13-1~deb13u1 257.13-1~deb13u1
2026-08-23 05:42:12 status half-configured systemd:amd64 257.13-1~deb13u1
2026-08-23 05:42:12 status installed systemd:amd64 257.13-1~deb13u1
2026-08-23 05:42:12 trigproc libc-bin:amd64 2.41-12+deb13u3 <none>
2026-08-23 05:42:12 status half-configured libc-bin:amd64 2.41-12+deb13u3
2026-08-23 05:42:12 status installed libc-bin:amd64 2.41-12+deb13u3
2026-08-23 05:42:12 startup archives install
2026-08-23 05:42:12 install systemd-sysv:amd64 <none> 257.13-1~deb13u1
2026-08-23 05:42:12 status half-installed systemd-sysv:amd64 257.13-1~deb13u1
2026-08-23 05:42:12 status unpacked systemd-sysv:amd64 257.13-1~deb13u1
2026-08-23 05:42:12 configure systemd-sysv:amd64 257.13-1~deb13u1 257.13-1~deb13u1
2026-08-23 05:42:12 status half-configured systemd-sysv:amd64 257.13-1~deb13u1
2026-08-23 05:42:12 status installed systemd-sysv:amd64 257.13-1~deb13u1
2026-08-23 05:42:12 startup archives install
2026-08-23 05:42:12 install adduser:all <none> 3.152
2026-08-23 05:42:12 status half-installed adduser:all 3.152
2026-08-23 05:42:12 status unpacked adduser:all 3.152
2026-08-23 05:42:12 install cron-daemon-common:all <none> 3.0pl1-197
2026-08-23 05:42:12 status half-installed cron-daemon-common:all 3.0pl1-197
2026-08-23 05:42:12 status unpacked cron-daemon-common:all 3.0pl1-197
2026-08-23 05:42:12 configure adduser:all 3.152 3.152
2026-08-23 05:42:12 status half-configured adduser:all 3.152
2026-08-23 05:42:12 status installed adduser:all 3.152
2026-08-23 05:42:12 configure cron-daemon-common:all 3.0pl1-197 3.0pl1-197
2026-08-23 05:42:12 status half-configured cron-daemon-common:all 3.0pl1-197
2026-08-23 05:42:12 status installed cron-daemon-common:all 3.0pl1-197
2026-08-23 05:42:12 startup archives install
2026-08-23 05:42:12 install libcom-err2:amd64 <none> 1.47.2-3+b11
2026-08-23 05:42:12 status triggers-pending libc-bin:amd64 2.41-12+deb13u3
2026-08-23 05:42:12 status half-installed libcom-err2:amd64 1.47.2-3+b11
2026-08-23 05:42:12 status unpacked libcom-err2:amd64 1.47.2-3+b11
2026-08-23 05:42:12 configure libcom-err2:amd64 1.47.2-3+b11 1.47.2-3+b11
2026-08-23 05:42:12 status half-configured libcom-err2:amd64 1.47.2-3+b11
2026-08-23 05:42:12 status installed libcom-err2:amd64 1.47.2-3+b11
2026-08-23 05:42:12 trigproc libc-bin:amd64 2.41-12+deb13u3 <none>
2026-08-23 05:42:12 status half-configured libc-bin:amd64 2.41-12+deb13u3
2026-08-23 05:42:12 status installed libc-bin:amd64 2.41-12+deb13u3
2026-08-23 05:42:12 startup archives install
2026-08-23 05:42:12 install libext2fs2t64:amd64 <none> 1.47.2-3+b11
2026-08-23 05:42:12 status triggers-pending libc-bin:amd64 2.41-12+deb13u3
2026-08-23 05:42:12 status half-installed libext2fs2t64:amd64 1.47.2-3+b11
2026-08-23 05:42:12 status unpacked libext2fs2t64:amd64 1.47.2-3+b11
2026-08-23 05:42:12 configure libext2fs2t64:amd64 1.47.2-3+b11 1.47.2-3+b11
2026-08-23 05:42:12 status half-configured libext2fs2t64:amd64 1.47.2-3+b11
2026-08-23 05:42:12 status installed libext2fs2t64:amd64 1.47.2-3+b11
2026-08-23 05:42:12 trigproc libc-bin:amd64 2.41-12+deb13u3 <none>
2026-08-23 05:42:12 status half-configured libc-bin:amd64 2.41-12+deb13u3
2026-08-23 05:42:12 status installed libc-bin:amd64 2.41-12+deb13u3
2026-08-23 05:42:12 startup archives install
2026-08-23 05:42:12 install libss2:amd64 <none> 1.47.2-3+b11
2026-08-23 05:42:12 status triggers-pending libc-bin:amd64 2.41-12+deb13u3
2026-08-23 05:42:13 status half-installed libss2:amd64 1.47.2-3+b11
2026-08-23 05:42:13 status unpacked libss2:amd64 1.47.2-3+b11
2026-08-23 05:42:13 configure libss2:amd64 1.47.2-3+b11 1.47.2-3+b11
2026-08-23 05:42:13 status half-configured libss2:amd64 1.47.2-3+b11
2026-08-23 05:42:13 status installed libss2:amd64 1.47.2-3+b11
